id,usuario_id,numero_cuenta,tipo_cuenta,saldo
4091,43870,ES6092298201577380997478,ahorro,"59987,92"
4092,52416,ES4281999491736506417477,empresa,"57999,99"
4093,51137,ES1679713493198236871472,ahorro,"58947,76"
4094,50855,ES8149250108776372858560,ahorro,"85299,72"
4095,51992,ES7415228231518143758896,empresa,"33459,49"
4096,47014,ES6616639782088115368086,ahorro,"77355,17"
4097,53862,ES1206408222480373344393,nómina,"28193,72"
4098,50910,ES5884765183775880096868,nómina,"40812,3"
4099,46007,ES6298705879488911146049,nómina,"44888,97"
4100,43260,ES4867213829807540488982,nómina,"62381,7"
4101,46090,ES4023343814601738470988,ahorro,"34069,02"
4102,50620,ES2346742309338739071960,ahorro,"5358,76"
4103,46427,ES6216009871134729582969,empresa,"94156,95"
4104,48406,ES1371678475573543547962,ahorro,"86531,12"
4105,48917,ES2008343441885160703888,empresa,"47629,99"
4106,52468,ES8235770001009839235049,empresa,"37019,96"
4107,47671,ES7556439264195445066025,empresa,"88511,17"
4108,43567,ES2305313266557607158271,nómina,"18549,78"
4109,49041,ES4451558029753968625583,nómina,"32341,85"
4110,45520,ES1247362487629374688059,ahorro,"81871,84"
4111,44634,ES8765607418939308256114,empresa,"41180,04"
4112,45988,ES9131295857596688520010,nómina,"2448,93"
4113,51040,ES1839261370782128518350,ahorro,"20117,71"
4114,54250,ES3911745166489652025996,nómina,"30805,41"
4115,54546,ES7727063316994436768965,empresa,"3253,1"
4116,48553,ES1718273887779391144995,empresa,"9921,27"
4117,44320,ES8632862365196604323688,nómina,"53901,87"
4118,52743,ES3251943007622633909762,empresa,"57161,35"
4119,49307,ES8939740428096956212484,nómina,"17723,6"
4120,48674,ES7020977268308222919078,ahorro,"18911,61"
4121,44501,ES2710025194104709940875,empresa,"68215,75"
4122,50044,ES9020885394744819012218,nómina,"46045,77"
4123,50714,ES3605422747104842458145,nómina,"25108,15"
4124,49294,ES8540865981397816570907,empresa,"44236,22"
4125,44538,ES9282624343522403643083,nómina,"31152,85"
4126,53022,ES3868216174040052552979,ahorro,"53139,78"
4127,51892,ES3251207651308497900319,nómina,"61489,9"
4128,46691,ES8597573808356809487901,empresa,"6978,63"
4129,44037,ES2284084802719310050857,nómina,"94302,63"
4130,42846,ES5398029482354364559471,nómina,"53027,36"
4131,49314,ES4488358537105601671542,empresa,"97562,71"
4132,48132,ES7012292937554948209339,empresa,"59466,41"
4133,50155,ES9618825104449279846203,empresa,"29157,76"
4134,50741,ES5864213812000353723073,nómina,"71117,48"
4135,45139,ES6107962779541011885060,nómina,"22786,2"
4136,47333,ES8992494907121121123895,ahorro,"93345,55"
4137,51321,ES8709272810576671509159,empresa,"19198,71"
4138,43599,ES1154352018882319550866,nómina,"14062,33"
4139,53111,ES8633588748445550652374,nómina,"85432,74"
4140,47055,ES3210888913166588771351,empresa,"97443,22"
4141,47601,ES8821962391454757114422,nómina,"72357,76"
4142,47643,ES4244663711756102305041,ahorro,"623,77"
4143,46420,ES3708606614782885635938,ahorro,"25769,14"
4144,43886,ES4557949617696171519737,nómina,"22008,73"
4145,45573,ES4794006088713044157003,empresa,"94117,85"
4146,53447,ES9971034029751050509691,ahorro,"42902,03"
4147,49805,ES3269962424467170369879,empresa,"1255,08"
4148,54184,ES9930378719078677244353,ahorro,"45879,49"
4149,46723,ES1286831235215866996856,nómina,"12594,23"
4150,53359,ES9296742438370860235287,nómina,"22208,74"
4151,44979,ES7604831736671434429424,empresa,"65137,66"
4152,44862,ES4598492657136537890397,nómina,"60090,04"
4153,48542,ES9295923924358596313392,empresa,"45480,41"
4154,51277,ES8083698973043507381475,nómina,"37927,83"
4155,52166,ES2629943824527119004279,nómina,"97492,91"
4156,50024,ES2489105380781942202783,empresa,"97766,39"
4157,42689,ES3525218195416154968099,nómina,"59320,81"
4158,44016,ES4349456676733012770697,ahorro,"22268,55"
4159,52043,ES1525301627012417402900,ahorro,"50551,64"
4160,46766,ES6831640814459657112336,empresa,"65358,85"
4161,45634,ES9461570375817137952468,nómina,"4729,27"
4162,49997,ES6308162644489799425536,nómina,"96729,38"
4163,50156,ES7496477742210102499329,nómina,"36357,12"
4164,48642,ES5412703831622752471599,empresa,"49536,42"
4165,47497,ES2777196964723844831714,ahorro,"17290,62"
4166,51964,ES8264325107299029217843,nómina,"39652,19"
4167,54520,ES3075674783747814886124,ahorro,"96098,87"
4168,53359,ES6741168938436636789445,ahorro,"50688,45"
4169,49327,ES1017655568799600045359,nómina,"30143,06"
4170,51348,ES9711258917587702647845,empresa,"56342,29"
4171,48381,ES3785482920300268468465,nómina,"82562,84"
4172,43698,ES1761034998260627062978,ahorro,"25977,45"
4173,43223,ES6020821866149045543163,ahorro,"85165,83"
4174,50693,ES5437889281157723066063,ahorro,"26093,73"
4175,54628,ES7222582479911031452434,nómina,"42060,11"
4176,43748,ES1012817876408984687889,empresa,"59126,43"
4177,50891,ES5541210552064418777978,nómina,"86348,95"
4178,49340,ES1090940780175519498756,empresa,"68978,15"
4179,49336,ES9397059497442901459690,empresa,"64038,43"
4180,43221,ES8842506195758353656922,empresa,"68403,7"
4181,51567,ES7001382788321377951807,nómina,"40460,32"
4182,42826,ES4877673239850998456080,empresa,"72744,68"
4183,42774,ES9794928282953836217801,nómina,"768,52"
4184,45139,ES4151781954758482807766,empresa,"8638,48"
4185,47714,ES8454101923522124596868,nómina,"19690,51"
4186,52088,ES2338761192826655056102,empresa,"18689,25"
4187,53165,ES7529609437521165247981,nómina,"77966,08"
4188,50545,ES3412436661894407056160,empresa,"10766,39"
4189,43080,ES9670504904766909169662,ahorro,"97826,37"
4190,46418,ES8509732865772404646347,empresa,"55873,49"
4191,51475,ES9027800193982939065578,empresa,"69896,78"
4192,44373,ES6954413002370317357386,ahorro,"62909,85"
4193,51406,ES6733725803805904894231,empresa,"96862,18"
4194,44403,ES2236725346976022814910,ahorro,"29025,7"
4195,49550,ES5064279862259531344208,nómina,58873
4196,49243,ES4095087711792718890067,ahorro,"62206,02"
4197,44097,ES8342113355756924341334,empresa,"76456,14"
4198,54479,ES4300663958442750780887,empresa,"2756,77"
4199,51018,ES6634060578874027504254,ahorro,"64703,81"
4200,43208,ES2473335329795708943435,ahorro,"7652,3"
4201,51131,ES6919489933641708732279,nómina,"93845,35"
4202,47183,ES6807781744973048150927,nómina,"68452,14"
4203,51595,ES1476299124071887360716,ahorro,"61986,12"
4204,45280,ES5630644397406377223458,nómina,38224
4205,50332,ES3195653964849588455663,ahorro,"39862,57"
4206,47338,ES3707415950425603987327,nómina,"87060,67"
4207,47742,ES6597154275573674516816,nómina,"56276,28"
4208,50064,ES4126826388039874325260,ahorro,"43873,5"
4209,46133,ES1929333320370588147801,nómina,"347,31"
4210,47596,ES7370231944045065690843,ahorro,"87972,87"
4211,49024,ES6494692169484506474096,empresa,"36118,06"
4212,54092,ES3337303618279213873918,ahorro,"63081,25"
4213,44622,ES4521364172858155682574,empresa,"86788,18"
4214,46409,ES1622898461055120050983,empresa,"42955,49"
4215,45633,ES9461502606100850601699,empresa,"76089,51"
4216,49508,ES4585759319067230251458,ahorro,"72469,5"
4217,44727,ES5272053266366601166904,nómina,"43920,85"
4218,54519,ES5013626299381015643351,ahorro,"19153,88"
4219,47629,ES5869323482852633953987,empresa,"53779,21"
4220,48933,ES3824074404689799733817,nómina,"36159,09"
4221,52557,ES4182962677479918697408,ahorro,"62751,86"
4222,53117,ES2440265830265223580320,nómina,"66794,03"
4223,49018,ES7802294622876837105373,ahorro,"51293,88"
4224,53044,ES9224393860242091084678,empresa,"88901,38"
4225,47340,ES3119071157041931224231,ahorro,"4229,28"
4226,48311,ES4464436860430389802411,ahorro,"80625,36"
4227,46579,ES7665256814425942184794,empresa,"25858,38"
4228,44900,ES2331062458231465175340,empresa,"89259,08"
4229,44060,ES9617791687732369293526,ahorro,"90688,34"
4230,52348,ES1140659103897088695679,empresa,"60365,16"
4231,43656,ES6332742785697198415532,empresa,"33674,7"
4232,54209,ES1255777572155766920074,empresa,"31609,3"
4233,50879,ES4449591671749397921963,empresa,"37884,47"
4234,45579,ES9625917974639245201470,nómina,"31119,66"
4235,53766,ES9592767969773202981706,ahorro,"67472,85"
4236,54533,ES8931760242638564180099,ahorro,"87020,6"
4237,50014,ES3012970661608396817397,nómina,"51524,6"
4238,47360,ES9722826673891220687525,nómina,"23288,38"
4239,50257,ES2982563016013167412844,empresa,"14140,17"
4240,52737,ES2970384335104848166178,empresa,"11495,33"
4241,52293,ES1885226134212911372449,empresa,"70115,53"
4242,48596,ES5978990204487618241209,nómina,"53591,37"
4243,53927,ES3176459900741630910640,nómina,"2772,6"
4244,52684,ES3062292727539070661745,nómina,"61981,7"
4245,52456,ES8802274419217721797723,nómina,"96323,72"
4246,49943,ES7954536863320950497443,ahorro,"77785,63"
4247,43108,ES1885643091311937285215,empresa,"98264,29"
4248,46971,ES3442553876968611557944,empresa,"79119,28"
4249,45877,ES6938836664744453141945,nómina,"12500,62"
4250,53748,ES5874723505292052396640,ahorro,"13185,06"
4251,43738,ES6185508974987079696336,ahorro,"7617,89"
4252,53881,ES8823236436760836779832,nómina,"92359,34"
4253,45665,ES7282693926427637283235,empresa,"4619,51"
4254,45660,ES4863644975074407310667,nómina,"81379,83"
4255,47542,ES9131280293111907770306,empresa,"7169,09"
4256,44495,ES9227851374530408586365,nómina,"44017,27"
4257,53654,ES9598258155287462390495,nómina,"91920,95"
4258,43721,ES5591724040934206598175,empresa,"4226,89"
4259,50009,ES9070677800753434734390,ahorro,"83684,14"
4260,54508,ES1430553704060853668845,ahorro,"97775,4"
4261,46576,ES8280275947830438530257,empresa,"28517,48"
4262,48272,ES7343338427484344325651,ahorro,"68056,58"
4263,51275,ES2499942876833300879941,nómina,"20637,61"
4264,43110,ES8454143806386994696619,empresa,"71017,23"
4265,51035,ES9537176586261852295956,empresa,"47994,66"
4266,50178,ES8189694471286998418402,ahorro,"85820,98"
4267,45982,ES2357466695488057226609,nómina,"72417,32"
4268,51585,ES1047380287691648794873,ahorro,"18187,72"
4269,51283,ES9646244539792919182677,ahorro,"12644,11"
4270,46083,ES8790916246845581867753,empresa,"19383,22"
4271,53617,ES8272915011513486111915,empresa,"75389,7"
4272,48253,ES8686138344014837857760,empresa,"33575,9"
4273,45887,ES9956578649530011736426,empresa,"9966,52"
4274,51276,ES3954051541661077072018,nómina,"38448,19"
4275,49328,ES9749406598886991052817,nómina,"2902,68"
4276,49459,ES8304179337086789980452,ahorro,"65597,41"
4277,49305,ES7987111903263359607557,nómina,"14842,88"
4278,42819,ES6912315163843969819338,nómina,"92686,07"
4279,47221,ES2349774068768980182817,nómina,"68605,09"
4280,44929,ES7309367870348747585551,nómina,"55902,71"
4281,46699,ES2783111550574110894876,ahorro,"12544,99"
4282,47684,ES8160287849874645818708,empresa,"60137,06"
4283,48560,ES4601138174581942105942,empresa,"52894,54"
4284,46561,ES7326144254471296441899,ahorro,"15107,02"
4285,43030,ES6549491563969222295729,nómina,"43591,46"
4286,46730,ES4293635734495465820618,empresa,"21298,75"
4287,53714,ES3290279907555734231581,empresa,"99682,73"
4288,48084,ES7609959550184835606473,empresa,"14855,82"
4289,42857,ES3177837760452527238652,ahorro,"72916,33"
4290,46180,ES1968891052416511570289,ahorro,"40213,61"
4291,44103,ES2100754055905938966659,ahorro,"28554,25"
4292,52962,ES9178394144005279110708,nómina,"39504,23"
4293,45885,ES9212324596672240852053,empresa,"87149,46"
4294,49824,ES6128847683153940341248,nómina,"8226,89"
4295,45021,ES2765243110916551306599,nómina,"68243,26"
4296,44925,ES6320931124454236520072,empresa,"7529,23"
4297,53731,ES3056380752594551525656,ahorro,"82821,32"
4298,52109,ES4821444546528273838018,empresa,"5689,6"
4299,49225,ES5503065560935827838964,nómina,"34549,27"
4300,48243,ES2275615486787826527203,nómina,"80695,64"
4301,50433,ES9215221223119570939812,ahorro,"61633,3"
4302,54122,ES6512903805216785732559,nómina,"90215,54"
4303,48068,ES3552091272440761076559,nómina,"87391,18"
4304,46322,ES3192601334009217566717,ahorro,"65421,63"
4305,44045,ES3583312266836238612072,nómina,"57447,88"
4306,47657,ES6511138816353250300792,nómina,"88249,48"
4307,43539,ES2625292872837333103893,nómina,"85659,04"
4308,53805,ES4946339356586744508754,empresa,"15092,56"
4309,48973,ES5184552388818318198683,empresa,"302,72"
4310,42731,ES5843726700651599916828,nómina,"67697,42"
4311,50566,ES2886199415787075386433,empresa,"80816,05"
4312,51093,ES2806257976182489028928,nómina,"83451,64"
4313,44703,ES1068074350903295959634,empresa,"60883,38"
4314,50871,ES9094519974013329271281,empresa,"68475,98"
4315,48918,ES8138174332165535088089,ahorro,"11192,93"
4316,54371,ES6621872899657340016104,empresa,"80365,72"
4317,44395,ES8609635702853163194273,ahorro,"61107,49"
4318,49023,ES8899200765573189365065,ahorro,"37717,75"
4319,43863,ES7572228460263879010210,nómina,"9487,49"
4320,45586,ES1682102013018478214735,ahorro,"12731,96"
4321,53692,ES6451562981689027710359,nómina,"61636,04"
4322,52135,ES9326955550953353835584,ahorro,"67914,28"
4323,53706,ES7303661499363350221248,ahorro,"52246,12"
4324,49057,ES5632037276436093433487,ahorro,"60064,04"
4325,53827,ES9335303516441961317443,nómina,"84872,4"
4326,45781,ES8292589116131573693058,empresa,"98121,63"
4327,52587,ES2533983232715952846354,nómina,"20041,42"
4328,51131,ES6022811056808649257840,ahorro,"5756,29"
4329,49214,ES1605663796394721438239,empresa,"81211,33"
4330,52009,ES4694852106563316741099,ahorro,"42605,39"
4331,52253,ES5464024809084102655374,nómina,"50457,08"
4332,53683,ES5325443960161030501304,empresa,"1602,83"
4333,48380,ES3060671209157810875137,empresa,"38717,21"
4334,44582,ES9382394950631621806498,empresa,"32614,27"
4335,49910,ES9018827866399733558716,nómina,"42899,46"
4336,51334,ES1092095456031559783637,ahorro,"23815,76"
4337,45126,ES1969413993592853408130,ahorro,"20215,46"
4338,52836,ES1043204535805355897959,ahorro,"53383,64"
4339,47326,ES9313670958224660174914,empresa,"92310,08"
4340,43156,ES6704814931028752740369,nómina,"11068,11"
4341,52676,ES6712420659650123186759,nómina,"40201,9"
4342,45239,ES9769142357499207386539,nómina,"90993,96"
4343,49770,ES3484482358992302658423,ahorro,"59646,91"
4344,53679,ES2922816692048581726043,empresa,"65255,63"
4345,43894,ES8357723119684073013031,empresa,"97853,2"
4346,50017,ES4165708532051562835633,empresa,"5182,43"
4347,53346,ES2874234009202110400707,nómina,"68455,29"
4348,47130,ES5429980276655613774699,nómina,"32613,29"
4349,54063,ES4695822969901044486532,ahorro,"29783,09"
4350,44323,ES2569372715189724530889,nómina,"28233,87"
4351,51035,ES8321299808803129576550,nómina,"12851,46"
4352,44165,ES9389788695911551053992,empresa,"43315,67"
4353,52179,ES5959019944659619125894,empresa,"65728,77"
4354,44012,ES1039404777121217544098,empresa,"39886,69"
4355,51785,ES1028917058027441156942,ahorro,"54081,84"
4356,45545,ES6208501677204286495413,empresa,"58547,08"
4357,50389,ES4319464041692387129215,ahorro,"31281,3"
4358,49392,ES8563143898787621586464,ahorro,"69434,9"
4359,52688,ES5859880642253192374040,ahorro,"1377,22"
4360,51845,ES2389472441598022026828,ahorro,"42970,66"
4361,50470,ES3551437998167445118932,nómina,"89575,64"
4362,46291,ES7296276696003023608846,nómina,"25967,34"
4363,44332,ES6856052052545838894935,ahorro,"90236,7"
4364,49955,ES4527724856690439188331,ahorro,"83925,94"
4365,45581,ES8357846628012626954823,empresa,"4093,82"
4366,50390,ES4377071825271430869696,ahorro,"12737,98"
4367,52894,ES7400765173975848930911,nómina,"90694,06"
4368,47773,ES7057465819417353011105,nómina,"62593,16"
4369,45302,ES9286436391819033849504,nómina,"42438,23"
4370,54261,ES1769799054214133959551,ahorro,"30416,63"
4371,48099,ES6812497062691344320150,empresa,"95531,92"
4372,53172,ES7397895637139701353753,nómina,"14941,33"
4373,45469,ES6119179682145719964986,empresa,"267,92"
4374,44636,ES2349808437543521613574,empresa,"73747,98"
4375,54585,ES5847812889459087032536,ahorro,"68785,6"
4376,48548,ES8573921341851114320018,empresa,"96879,53"
4377,51997,ES7363353771953765389091,empresa,"38663,67"
4378,54497,ES4986281414485406473111,empresa,"44020,75"
4379,53287,ES4037690333757467057048,empresa,"52158,24"
4380,46822,ES5395325021124178085253,empresa,"17940,22"
4381,44507,ES4867700363812710837811,nómina,"70257,28"
4382,44557,ES7867272242149100261542,empresa,"26224,02"
4383,50034,ES4508753281938401435361,ahorro,"64610,69"
4384,43124,ES5734652409689135358364,empresa,"65166,4"
4385,49967,ES1367038577521135254733,nómina,"898,25"
4386,52521,ES8701884368218835044004,nómina,"86241,88"
4387,49343,ES8315591432459022868401,empresa,"13241,5"
4388,43064,ES8867414793643984334777,nómina,"31051,91"
4389,50008,ES9947215792788855607226,empresa,"31019,05"
4390,43082,ES8823591691198417972360,nómina,"75564,94"
4391,53487,ES3242212479651802586258,ahorro,"6054,48"
4392,43776,ES1161005705883990336991,ahorro,"22908,66"
4393,50784,ES3242843874995406649108,empresa,"66116,06"
4394,52998,ES7543451516703760588815,ahorro,"99160,76"
4395,53867,ES7996368029281563226547,empresa,"4042,24"
4396,49568,ES2539256727759700901347,nómina,"21794,05"
4397,45862,ES2922560908266746999319,nómina,"44545,56"
4398,46115,ES1646996417224541876546,ahorro,"17061,67"
4399,45171,ES3067970757096240622048,empresa,"91076,12"
4400,51308,ES4990281985037477320732,empresa,"67317,19"
4401,50095,ES2386595557872683650697,ahorro,"45526,18"
4402,47191,ES2677846029646157835034,ahorro,"51103,13"
4403,44760,ES1149372809957209247232,empresa,"7597,08"
4404,44825,ES1633618961499159154671,nómina,"44488,38"
4405,45947,ES3249130869262683578981,ahorro,"70570,19"
4406,50910,ES3290578444202512683776,ahorro,"93847,26"
4407,50543,ES1776410382332193995032,nómina,"98732,05"
4408,46311,ES2125456899178951032979,nómina,"17834,07"
4409,43051,ES3727880395244987399147,empresa,"43896,5"
4410,44428,ES9704299210776574095422,ahorro,"9929,62"
4411,45786,ES3841924713049989907015,nómina,"32700,68"
4412,42918,ES2994231211683429761682,ahorro,"58112,76"
4413,49399,ES1654937154815860359959,nómina,"90719,73"
4414,43352,ES8382276642849667191293,ahorro,"71888,55"
4415,47302,ES5000218630153503238858,empresa,"46746,7"
4416,43815,ES5899746347778612578647,nómina,"64527,08"
4417,49424,ES2358523625245823359731,empresa,"43464,46"
4418,54109,ES7518248573579247222159,empresa,"27035,19"
4419,52593,ES5660549991954360916339,empresa,"39548,37"
4420,52603,ES4973170750713981781334,nómina,"32976,92"
4421,45916,ES1107607948053344036981,ahorro,"86036,99"
4422,54298,ES2609649191561807162513,ahorro,"3984,36"
4423,44886,ES7492393556204859549767,nómina,"2050,56"
4424,49955,ES2938150412615870507668,empresa,"58597,6"
4425,50312,ES4936799942607191896819,nómina,"17382,33"
4426,48499,ES9188824796077148524197,ahorro,"47670,4"
4427,47795,ES3000441159118849240036,ahorro,"17007,3"
4428,51477,ES6833958108074595170461,nómina,"78697,9"
4429,54580,ES1084890039230973438696,ahorro,"20894,9"
4430,44109,ES7579801191584350030901,empresa,"20086,72"
4431,45254,ES7790843461328726214657,empresa,"39032,32"
4432,44356,ES6378136753611039340030,empresa,"11927,35"
4433,49968,ES6052540150018605499240,ahorro,"89457,6"
4434,45980,ES2604940161762700379847,empresa,"12507,14"
4435,49609,ES1646887691681408489544,empresa,"7099,25"
4436,51438,ES6736933398594609317128,nómina,"45030,32"
4437,43428,ES8922104765826919647704,nómina,"30314,7"
4438,51971,ES2387355263761398546315,empresa,"35053,07"
4439,48893,ES3052086470229582293528,ahorro,"32962,78"
4440,47729,ES9150188631461704131444,nómina,"87960,29"
4441,44877,ES2629935441448549445641,nómina,"78517,46"
4442,53710,ES7414422027911444344388,empresa,"11111,59"
4443,50568,ES1173215666672251762279,ahorro,"39590,45"
4444,48933,ES8313916618612646521846,ahorro,"47012,02"
4445,46062,ES2928343589628541850566,empresa,"62683,29"
4446,47503,ES5840760598860930379792,empresa,"2973,23"
4447,48328,ES9173566786680664525754,ahorro,"1658,47"
4448,52831,ES4796987973080523302801,nómina,"44229,96"
4449,43686,ES1739117175817949765255,ahorro,"1419,92"
4450,48019,ES7853413344809300653238,nómina,"89780,99"
4451,44559,ES7955851993864914315589,nómina,"1611,93"
4452,48082,ES8534572684821517548758,ahorro,"76789,72"
4453,45719,ES5854422766397945258804,ahorro,"50409,58"
4454,46520,ES4463731199203280427769,empresa,"87187,82"
4455,49675,ES6366947444804806900190,nómina,"8142,58"
4456,43843,ES9892829364819284365449,ahorro,"41820,95"
4457,44970,ES9730683100920965180828,empresa,"80474,74"
4458,49749,ES5801449237544260596939,nómina,"13712,95"
4459,48414,ES3107399452956924299057,nómina,"55709,86"
4460,46689,ES9772266152789188916507,ahorro,"17075,54"
4461,43223,ES2016501300787806814291,empresa,"12727,04"
4462,54263,ES2813717096509434818169,ahorro,"64497,68"
4463,44305,ES8277546272333300065157,nómina,"14691,36"
4464,48175,ES7839523961479717037287,ahorro,"25939,21"
4465,44709,ES9684480879494198554114,empresa,"42862,59"
4466,54596,ES7461505359640877561242,nómina,"9550,03"
4467,53232,ES8407993868035765696168,empresa,"14671,04"
4468,42866,ES8031088918038058496559,ahorro,"97364,7"
4469,47183,ES4470277828880105756739,empresa,"85146,85"
4470,47110,ES7159026515416126528622,nómina,"47210,3"
4471,47051,ES9611965792602005242755,ahorro,"17801,16"
4472,44820,ES9319243173444885836841,ahorro,"29117,32"
4473,43499,ES5758117548061382220896,nómina,"1202,16"
4474,52060,ES6081125904346099681646,nómina,"29653,62"
4475,54452,ES1413065827992946105214,empresa,"69395,62"
4476,45942,ES3490013514617904582474,nómina,"18319,47"
4477,48591,ES8459221912697396601801,ahorro,"57985,05"
4478,47192,ES7064398266394068183753,ahorro,"33593,84"
4479,49215,ES4189531684211996248927,nómina,"57532,06"
4480,47690,ES6183692363583869416359,ahorro,"82900,15"
4481,51354,ES4459934493261385050787,empresa,"14591,74"
4482,43881,ES6983549558806585148121,nómina,"15881,3"
4483,49531,ES2305489219685015099731,empresa,"19241,83"
4484,44137,ES3428401115304477066636,ahorro,"74597,36"
4485,47001,ES4260074792281334565066,ahorro,"55737,55"
4486,54351,ES7215565613216461173406,nómina,"65168,45"
4487,47959,ES1960066089923815494689,ahorro,"75830,51"
4488,53369,ES3785266763055764599474,ahorro,"61904,24"
4489,53291,ES9221644595625812029479,empresa,"22566,88"
4490,48514,ES3456297505160173327185,ahorro,"25286,19"
4491,46170,ES3516296116293010769389,nómina,"49264,7"
4492,50015,ES7545034135654515470378,nómina,"79606,53"
4493,48654,ES8793543296815230615536,empresa,"22042,99"
4494,50093,ES2611693983518790867065,empresa,"33782,26"
4495,43590,ES6654022595367487470434,empresa,"41688,98"
4496,53284,ES3948341898038867489150,ahorro,"92339,59"
4497,48912,ES5392197190135072932558,ahorro,"7049,18"
4498,47865,ES6248269149225367309935,empresa,"25433,46"
4499,52913,ES9155106172258237281021,nómina,"38974,13"
4500,42772,ES9098541573220690305231,ahorro,"92494,53"
4501,43057,ES2288874113119718440357,ahorro,"35809,17"
4502,51518,ES6229157517403619856270,ahorro,"2550,71"
4503,52789,ES8977606435866703967409,nómina,"15946,96"
4504,48430,ES5111884161900104792233,nómina,"60623,86"
4505,44946,ES1667133651055757752965,ahorro,"57515,5"
4506,45268,ES7121940332144537977732,nómina,"61511,88"
4507,45375,ES5621167587339630102268,ahorro,"21024,71"
4508,51935,ES8218008576956132640579,empresa,"16222,18"
4509,52945,ES7513379619523018996568,empresa,"29128,41"
4510,46159,ES7086428716524540865291,nómina,"13065,47"
4511,45851,ES1000509266416726387124,nómina,"89614,88"
4512,45705,ES2724826878861071630014,empresa,"35040,53"
4513,51425,ES2227371420096732654417,ahorro,"47237,7"
4514,45158,ES1940097849318414558213,empresa,"47463,18"
4515,53347,ES5373360056285030049994,ahorro,"26576,66"
4516,46866,ES9586204116987599744697,ahorro,"81605,47"
4517,52034,ES7906836360066799745032,nómina,"77546,41"
4518,45449,ES9940074837275399596376,empresa,"10841,14"
4519,51370,ES5042377197811544441326,ahorro,"87748,28"
4520,53669,ES4193119628989027563341,ahorro,"11323,56"
4521,46763,ES1052356950831185499580,empresa,"92205,11"
4522,50406,ES4626718619723257780994,nómina,"28210,1"
4523,53469,ES7538447795695201647118,empresa,"45971,48"
4524,51620,ES7986568387084903853427,ahorro,"57139,64"
4525,54421,ES6391724095469824186853,empresa,"95453,91"
4526,45249,ES2868430243633664982746,ahorro,"4226,11"
4527,45678,ES2251143072408518293601,empresa,"91767,83"
4528,43494,ES8684894324558615569601,nómina,"40121,29"
4529,44460,ES4099677775763430149018,ahorro,"68096,67"
4530,45617,ES5435039006668424084320,ahorro,"70235,18"
4531,45523,ES7310651980759665826576,empresa,"19771,27"
4532,53940,ES3509553435529492592885,nómina,"90085,67"
4533,48943,ES2856099474188689554248,empresa,"68707,54"
4534,52705,ES8683338130626379276103,nómina,"68004,65"
4535,47716,ES1748362634932864022853,empresa,"47520,99"
4536,49443,ES3516748929716908628999,empresa,"24381,63"
4537,44400,ES5893933389697281004268,nómina,"60326,71"
4538,50576,ES5230602300289619247241,ahorro,"76875,44"
4539,52784,ES6560594351596052349199,nómina,"7941,78"
4540,43145,ES4663474537494059034166,nómina,"85531,13"
4541,53532,ES4423939531378578096071,nómina,"31371,44"
4542,49950,ES4637872628821766635319,ahorro,"4912,33"
4543,43451,ES8554653615398306302630,nómina,"35706,42"
4544,50154,ES1040227678890737025203,nómina,"32444,71"
4545,52770,ES8897186861150438590554,empresa,"84039,9"
4546,53098,ES2080046754138898227983,ahorro,"96257,23"
4547,45262,ES6155053368743434708096,empresa,"95842,2"
4548,50809,ES1952236934138126753753,nómina,"33354,07"
4549,51290,ES6796859583378676693421,empresa,"52081,47"
4550,45971,ES2996503578666282947515,empresa,"63936,33"
4551,47098,ES8409282023529907395109,ahorro,"76522,88"
4552,53951,ES6877355068981032796215,ahorro,"73962,16"
4553,46886,ES4026697253739406850947,ahorro,"13403,47"
4554,47901,ES1115457293436957960022,ahorro,"52284,54"
4555,43863,ES8049673596308421425097,ahorro,"10381,17"
4556,47789,ES6091532561722998812805,nómina,"47417,56"
4557,46240,ES1104064508558777080627,nómina,"41410,69"
4558,45920,ES6631524327579812308847,empresa,"58032,5"
4559,50691,ES3657456510071932491701,ahorro,"59440,53"
4560,43845,ES7179973122752822591339,nómina,"5945,89"
4561,51068,ES9040101099462521759702,empresa,"99959,56"
4562,52136,ES1681015862883994725695,empresa,"40569,71"
4563,43584,ES8304498116269057292187,nómina,"8391,22"
4564,43108,ES9214351855941107352205,nómina,"16626,49"
4565,52250,ES6790016989175527252054,ahorro,"22880,32"
4566,45843,ES8872552831265445774516,empresa,"59405,53"
4567,53137,ES6435981600096732842503,empresa,"95471,03"
4568,50126,ES1823498908528067158240,ahorro,"82527,68"
4569,49095,ES8123527001218548011617,ahorro,"62424,11"
4570,45523,ES8335912960580417982242,ahorro,"89904,03"
4571,46518,ES9051643643203577265620,ahorro,"95781,23"
4572,44977,ES3700963776160829770121,empresa,"55816,27"
4573,51274,ES4628551400816097482867,nómina,"6965,73"
4574,43692,ES5128860639307797038219,nómina,"36894,41"
4575,54347,ES9269376336224293335304,empresa,"40673,6"
4576,43191,ES2876354171709134704124,ahorro,"29819,86"
4577,43694,ES4457695448714102827111,empresa,"61272,95"
4578,53944,ES1141823620124537763622,ahorro,"12160,31"
4579,52331,ES4339755869647427385740,empresa,"77656,8"
4580,53867,ES5098312359864259141273,ahorro,"85845,72"
4581,48612,ES7174730898488949110651,nómina,"91178,44"
4582,43846,ES2136226192619596857897,nómina,"50534,59"
4583,54375,ES5238269533938720314820,nómina,34297
